id,acct_id,acct_name,acct_number,acct_type,balance,acct_status,open_date,closed_date,margin_enabled,risk_tolerance,created_date
314,00315A000000U5DtWAOV,acct_866,1866225825,custodial,2232452,open,2021-09-24T00:00:00Z,2704-07-20T00:00:00Z,restricted,high,2024-08-07T00:00:00Z
315,00316A000000U5DtWAOV,acct_82,1081393461,individual,662787,open,2020-02-29T00:00:00Z,2138-09-08T00:00:00Z,yes,low,2022-03-31T00:00:00Z
316,00317A000000U5DtWAOV,acct_356,1355572432,joint,1211145,open,2020-09-17T00:00:00Z,2336-05-15T00:00:00Z,no,medium,2023-01-25T00:00:00Z
317,00318A000000U5DtWAOV,acct_138,1136709720,individual,773419,open,2020-04-10T00:00:00Z,2178-07-27T00:00:00Z,yes,low,2022-05-31T00:00:00Z
318,00319A000000U5DtWAOV,acct_790,1790183369,trust,2080367,open,2021-07-31T00:00:00Z,2649-09-21T00:00:00Z,pending,high,2024-05-15T00:00:00Z
319,00320A000000U5DtWAOV,acct_228,1227662737,joint,955325,open,2020-06-15T00:00:00Z,2244-02-23T00:00:00Z,no,low,2022-09-07T00:00:00Z
320,00321A000000U5DtWAOV,acct_90,1089131557,individual,678263,open,2020-03-06T00:00:00Z,2144-04-07T00:00:00Z,yes,low,2022-04-09T00:00:00Z
321,00322A000000U5DtWAOV,acct_158,1157023304,individual,814047,open,2020-04-25T00:00:00Z,2193-03-19T00:00:00Z,yes,low,2022-06-22T00:00:00Z
322,00323A000000U5DtWAOV,acct_274,1273697500,joint,1047395,open,2020-07-19T00:00:00Z,2277-05-03T00:00:00Z,no,medium,2022-10-28T00:00:00Z
323,00324A000000U5DtWAOV,acct_685,1684787450,trust,1869575,open,2021-05-15T00:00:00Z,2573-09-24T00:00:00Z,pending,medium,2024-01-21T00:00:00Z
324,00325A000000U5DtWAOV,acct_786,1785581943,trust,2071164,open,2021-07-27T00:00:00Z,2646-05-28T00:00:00Z,pending,high,2024-05-10T00:00:00Z
325,00326A000000U5DtWAOV,acct_912,1912021920,custodial,2324044,open,2021-10-28T00:00:00Z,2737-07-27T00:00:00Z,restricted,high,2024-09-26T00:00:00Z
326,00327A000000U5DtWAOV,acct_163,1162022983,individual,824046,open,2020-04-28T00:00:00Z,2196-10-26T00:00:00Z,yes,low,2022-06-27T00:00:00Z
327,00328A000000U5DtWAOV,acct_752,1751510403,trust,2003021,open,2021-07-03T00:00:00Z,2621-11-03T00:00:00Z,pending,high,2024-04-03T00:00:00Z
328,00329A000000U5DtWAOV,acct_395,1393896675,joint,1287793,open,2020-10-15T00:00:00Z,2364-01-01T00:00:00Z,no,medium,2023-03-08T00:00:00Z
329,00330A000000U5DtWAOV,acct_519,1518430802,trust,1536862,open,2021-01-13T00:00:00Z,2453-10-15T00:00:00Z,pending,medium,2023-07-23T00:00:00Z
330,00331A000000U5DtWAOV,acct_656,1655539898,trust,1811080,open,2021-04-24T00:00:00Z,2552-08-23T00:00:00Z,pending,medium,2023-12-20T00:00:00Z
331,00332A000000U5DtWAOV,acct_742,1741526133,trust,1983052,open,2021-06-25T00:00:00Z,2614-08-23T00:00:00Z,pending,medium,2024-03-23T00:00:00Z
332,00333A000000U5DtWAOV,acct_791,1791034078,trust,2082068,open,2021-07-31T00:00:00Z,2650-05-03T00:00:00Z,pending,high,2024-05-16T00:00:00Z
333,00334A000000U5DtWAOV,acct_588,1587251855,trust,1674504,open,2021-03-05T00:00:00Z,2503-05-30T00:00:00Z,pending,medium,2023-10-06T00:00:00Z
334,00335A000000U5DtWAOV,acct_644,1643586123,trust,1787172,open,2021-04-15T00:00:00Z,2544-01-10T00:00:00Z,pending,medium,2023-12-07T00:00:00Z
335,00336A000000U5DtWAOV,acct_299,1297799743,joint,1095599,open,2020-08-05T00:00:00Z,2294-09-18T00:00:00Z,no,medium,2022-11-23T00:00:00Z
336,00337A000000U5DtWAOV,acct_153,1152606037,individual,805212,open,2020-04-21T00:00:00Z,2190-01-11T00:00:00Z,yes,low,2022-06-17T00:00:00Z
337,00338A000000U5DtWAOV,acct_891,1890391545,custodial,2280783,open,2021-10-12T00:00:00Z,2721-12-22T00:00:00Z,restricted,high,2024-09-02T00:00:00Z
338,00339A000000U5DtWAOV,acct_435,1434090579,joint,1368181,open,2020-11-13T00:00:00Z,2392-12-24T00:00:00Z,no,medium,2023-04-21T00:00:00Z
339,00340A000000U5DtWAOV,acct_833,1832669496,trust,2165339,open,2021-08-31T00:00:00Z,2680-05-09T00:00:00Z,pending,high,2024-07-01T00:00:00Z
340,00341A000000U5DtWAOV,acct_722,1721666413,trust,1943333,open,2021-06-11T00:00:00Z,2600-04-28T00:00:00Z,pending,medium,2024-03-01T00:00:00Z
341,00342A000000U5DtWAOV,acct_395,1394147855,joint,1288296,open,2020-10-15T00:00:00Z,2364-03-08T00:00:00Z,no,medium,2023-03-09T00:00:00Z
342,00343A000000U5DtWAOV,acct_553,1552268339,trust,1604537,open,2021-02-07T00:00:00Z,2478-03-09T00:00:00Z,pending,medium,2023-08-29T00:00:00Z
343,00344A000000U5DtWAOV,acct_982,1981583131,custodial,2463166,open,2021-12-18T00:00:00Z,2787-09-21T00:00:00Z,restricted,high,2024-12-11T00:00:00Z
344,00345A000000U5DtWAOV,acct_254,1253648672,joint,1007297,open,2020-07-04T00:00:00Z,2262-11-19T00:00:00Z,no,medium,2022-10-06T00:00:00Z
345,00346A000000U5DtWAOV,acct_167,1166145629,individual,832291,open,2020-05-01T00:00:00Z,2199-10-17T00:00:00Z,yes,low,2022-07-02T00:00:00Z
346,00347A000000U5DtWAOV,acct_312,1311364126,joint,1122728,open,2020-08-15T00:00:00Z,2304-06-30T00:00:00Z,no,medium,2022-12-08T00:00:00Z
347,00348A000000U5DtWAOV,acct_652,1651584475,trust,1803169,open,2021-04-21T00:00:00Z,2549-10-17T00:00:00Z,pending,medium,2023-12-15T00:00:00Z
348,00349A000000U5DtWAOV,acct_795,1794432062,trust,2088864,open,2021-08-03T00:00:00Z,2652-10-14T00:00:00Z,pending,high,2024-05-20T00:00:00Z
349,00350A000000U5DtWAOV,acct_620,1620107076,trust,1740214,open,2021-03-29T00:00:00Z,2527-02-05T00:00:00Z,pending,medium,2023-11-11T00:00:00Z
350,00351A000000U5DtWAOV,acct_392,1391817747,joint,1283635,open,2020-10-13T00:00:00Z,2362-07-03T00:00:00Z,no,medium,2023-03-06T00:00:00Z
351,00352A000000U5DtWAOV,acct_736,1735503426,trust,1971007,open,2021-06-21T00:00:00Z,2610-04-20T00:00:00Z,pending,medium,2024-03-16T00:00:00Z
352,00353A000000U5DtWAOV,acct_730,1729466995,trust,1958934,open,2021-06-17T00:00:00Z,2605-12-12T00:00:00Z,pending,medium,2024-03-10T00:00:00Z
353,00354A000000U5DtWAOV,acct_953,1953322954,custodial,2406646,open,2021-11-27T00:00:00Z,2767-05-07T00:00:00Z,restricted,high,2024-11-10T00:00:00Z
354,00355A000000U5DtWAOV,acct_521,1520617585,trust,1541235,open,2021-01-15T00:00:00Z,2455-05-14T00:00:00Z,pending,medium,2023-07-25T00:00:00Z
355,00356A000000U5DtWAOV,acct_312,1311663079,joint,1123326,open,2020-08-16T00:00:00Z,2304-09-17T00:00:00Z,no,medium,2022-12-08T00:00:00Z
356,00357A000000U5DtWAOV,acct_23,1022092801,individual,544186,open,2020-01-17T00:00:00Z,2095-12-06T00:00:00Z,yes,low,2022-01-25T00:00:00Z
357,00358A000000U5DtWAOV,acct_130,1129293458,individual,758587,open,2020-04-04T00:00:00Z,2173-03-22T00:00:00Z,yes,low,2022-05-23T00:00:00Z
358,00359A000000U5DtWAOV,acct_235,1234126635,joint,968253,open,2020-06-20T00:00:00Z,2248-10-22T00:00:00Z,no,low,2022-09-14T00:00:00Z
359,00360A000000U5DtWAOV,acct_908,1908138748,custodial,2316277,open,2021-10-25T00:00:00Z,2734-10-08T00:00:00Z,restricted,high,2024-09-21T00:00:00Z
360,00361A000000U5DtWAOV,acct_974,1973881544,custodial,2447763,open,2021-12-12T00:00:00Z,2782-03-03T00:00:00Z,restricted,high,2024-12-02T00:00:00Z
361,00362A000000U5DtWAOV,acct_841,1841168012,custodial,2182336,open,2021-09-06T00:00:00Z,2686-06-25T00:00:00Z,restricted,high,2024-07-10T00:00:00Z
362,00363A000000U5DtWAOV,acct_949,1949228065,custodial,2398456,open,2021-11-24T00:00:00Z,2764-05-24T00:00:00Z,restricted,high,2024-11-05T00:00:00Z
363,00364A000000U5DtWAOV,acct_676,1675767199,trust,1851534,open,2021-05-08T00:00:00Z,2567-03-25T00:00:00Z,pending,medium,2024-01-11T00:00:00Z
364,00365A000000U5DtWAOV,acct_966,1966084231,custodial,2432168,open,2021-12-06T00:00:00Z,2776-07-19T00:00:00Z,restricted,high,2024-11-24T00:00:00Z
365,00366A000000U5DtWAOV,acct_997,1996810449,custodial,2493621,open,2021-12-29T00:00:00Z,2798-09-13T00:00:00Z,restricted,high,2024-12-28T00:00:00Z
366,00367A000000U5DtWAOV,acct_605,1604627806,trust,1709256,open,2021-03-17T00:00:00Z,2515-12-09T00:00:00Z,pending,medium,2023-10-25T00:00:00Z
367,00368A000000U5DtWAOV,acct_753,1752640207,trust,2005280,open,2021-07-03T00:00:00Z,2622-08-28T00:00:00Z,pending,high,2024-04-04T00:00:00Z
368,00369A000000U5DtWAOV,acct_921,1920640884,custodial,2341282,open,2021-11-03T00:00:00Z,2743-10-14T00:00:00Z,restricted,high,2024-10-05T00:00:00Z
369,00370A000000U5DtWAOV,acct_900,1900194636,custodial,2300389,open,2021-10-19T00:00:00Z,2729-01-15T00:00:00Z,restricted,high,2024-09-13T00:00:00Z
370,00371A000000U5DtWAOV,acct_838,1837707886,custodial,2175416,open,2021-09-04T00:00:00Z,2683-12-27T00:00:00Z,restricted,high,2024-07-06T00:00:00Z
371,00372A000000U5DtWAOV,acct_315,1313847107,joint,1127694,open,2020-08-17T00:00:00Z,2306-04-15T00:00:00Z,no,medium,2022-12-11T00:00:00Z
372,00373A000000U5DtWAOV,acct_965,1965196200,custodial,2430392,open,2021-12-06T00:00:00Z,2775-11-28T00:00:00Z,restricted,high,2024-11-23T00:00:00Z
373,00374A000000U5DtWAOV,acct_755,1754705796,trust,2009412,open,2021-07-05T00:00:00Z,2624-02-22T00:00:00Z,pending,high,2024-04-06T00:00:00Z
374,00375A000000U5DtWAOV,acct_336,1334847388,joint,1169695,open,2020-09-01T00:00:00Z,2321-06-05T00:00:00Z,no,medium,2023-01-03T00:00:00Z
375,00376A000000U5DtWAOV,acct_763,1762664429,trust,2025329,open,2021-07-11T00:00:00Z,2629-11-18T00:00:00Z,pending,high,2024-04-15T00:00:00Z
376,00377A000000U5DtWAOV,acct_3,1002269319,individual,504539,open,2020-01-03T00:00:00Z,2081-08-21T00:00:00Z,yes,low,2022-01-03T00:00:00Z
377,00378A000000U5DtWAOV,acct_424,1423727636,joint,1347455,open,2020-11-05T00:00:00Z,2385-07-05T00:00:00Z,no,medium,2023-04-10T00:00:00Z
378,00379A000000U5DtWAOV,acct_841,1841230649,custodial,2182461,open,2021-09-06T00:00:00Z,2686-07-12T00:00:00Z,restricted,high,2024-07-10T00:00:00Z
379,00380A000000U5DtWAOV,acct_974,1973787255,custodial,2447575,open,2021-12-12T00:00:00Z,2782-02-06T00:00:00Z,restricted,high,2024-12-02T00:00:00Z
380,00381A000000U5DtWAOV,acct_699,1698404989,trust,1896810,open,2021-05-25T00:00:00Z,2583-07-20T00:00:00Z,pending,medium,2024-02-05T00:00:00Z
381,00382A000000U5DtWAOV,acct_838,1838291231,custodial,2176582,open,2021-09-04T00:00:00Z,2684-05-29T00:00:00Z,restricted,high,2024-07-07T00:00:00Z
382,00383A000000U5DtWAOV,acct_991,1990936007,custodial,2481872,open,2021-12-24T00:00:00Z,2794-06-19T00:00:00Z,restricted,high,2024-12-21T00:00:00Z
383,00384A000000U5DtWAOV,acct_536,1535942540,trust,1571885,open,2021-01-26T00:00:00Z,2466-06-01T00:00:00Z,pending,medium,2023-08-11T00:00:00Z
384,00385A000000U5DtWAOV,acct_318,1316894404,joint,1133789,open,2020-08-19T00:00:00Z,2308-06-26T00:00:00Z,no,medium,2022-12-14T00:00:00Z
385,00386A000000U5DtWAOV,acct_728,1727774940,trust,1955550,open,2021-06-15T00:00:00Z,2604-09-23T00:00:00Z,pending,medium,2024-03-08T00:00:00Z
386,00387A000000U5DtWAOV,acct_548,1547668816,trust,1595338,open,2021-02-04T00:00:00Z,2474-11-14T00:00:00Z,pending,medium,2023-08-24T00:00:00Z
387,00388A000000U5DtWAOV,acct_732,1732224161,trust,1964448,open,2021-06-19T00:00:00Z,2607-12-08T00:00:00Z,pending,medium,2024-03-13T00:00:00Z
388,00389A000000U5DtWAOV,acct_915,1914714046,custodial,2329428,open,2021-10-30T00:00:00Z,2739-07-06T00:00:00Z,restricted,high,2024-09-29T00:00:00Z
389,00390A000000U5DtWAOV,acct_153,1151761586,individual,803523,open,2020-04-21T00:00:00Z,2189-06-03T00:00:00Z,yes,low,2022-06-16T00:00:00Z
390,00391A000000U5DtWAOV,acct_276,1275559840,joint,1051120,open,2020-07-20T00:00:00Z,2278-09-06T00:00:00Z,no,medium,2022-10-30T00:00:00Z
391,00392A000000U5DtWAOV,acct_501,1500390262,trust,1500781,open,2020-12-31T00:00:00Z,2440-10-12T00:00:00Z,pending,medium,2023-07-03T00:00:00Z
392,00393A000000U5DtWAOV,acct_572,1571552670,trust,1643105,open,2021-02-21T00:00:00Z,2492-02-02T00:00:00Z,pending,medium,2023-09-19T00:00:00Z
393,00394A000000U5DtWAOV,acct_549,1548972780,trust,1597946,open,2021-02-05T00:00:00Z,2475-10-23T00:00:00Z,pending,medium,2023-08-25T00:00:00Z
394,00395A000000U5DtWAOV,acct_925,1924638632,custodial,2349277,open,2021-11-06T00:00:00Z,2746-08-31T00:00:00Z,restricted,high,2024-10-09T00:00:00Z
395,00396A000000U5DtWAOV,acct_681,1680837744,trust,1861675,open,2021-05-12T00:00:00Z,2570-11-19T00:00:00Z,pending,medium,2024-01-17T00:00:00Z
396,00397A000000U5DtWAOV,acct_89,1088283878,individual,676568,open,2020-03-05T00:00:00Z,2143-08-28T00:00:00Z,yes,low,2022-04-08T00:00:00Z
397,00398A000000U5DtWAOV,acct_624,1623870487,trust,1747741,open,2021-03-31T00:00:00Z,2529-10-23T00:00:00Z,pending,medium,2023-11-15T00:00:00Z
398,00399A000000U5DtWAOV,acct_187,1185813648,joint,871627,open,2020-05-16T00:00:00Z,2213-12-22T00:00:00Z,no,low,2022-07-23T00:00:00Z
399,00400A000000U5DtWAOV,acct_851,1850428996,custodial,2200858,open,2021-09-13T00:00:00Z,2693-02-27T00:00:00Z,restricted,high,2024-07-20T00:00:00Z
400,00401A000000U5DtWAOV,acct_951,1950821079,custodial,2401642,open,2021-11-25T00:00:00Z,2765-07-17T00:00:00Z,restricted,high,2024-11-07T00:00:00Z
401,00402A000000U5DtWAOV,acct_949,1948850948,custodial,2397702,open,2021-11-24T00:00:00Z,2764-02-14T00:00:00Z,restricted,high,2024-11-05T00:00:00Z
402,00403A000000U5DtWAOV,acct_423,1422434216,joint,1344868,open,2020-11-04T00:00:00Z,2384-07-29T00:00:00Z,no,medium,2023-04-09T00:00:00Z
403,00404A000000U5DtWAOV,acct_432,1431154202,joint,1362308,open,2020-11-11T00:00:00Z,2390-11-12T00:00:00Z,no,medium,2023-04-18T00:00:00Z
404,00405A000000U5DtWAOV,acct_298,1297431811,joint,1094864,open,2020-08-05T00:00:00Z,2294-06-13T00:00:00Z,no,medium,2022-11-23T00:00:00Z
405,00406A000000U5DtWAOV,acct_542,1541345656,trust,1582691,open,2021-01-30T00:00:00Z,2470-04-23T00:00:00Z,pending,medium,2023-08-17T00:00:00Z
406,00407A000000U5DtWAOV,acct_23,1022481506,individual,544963,open,2020-01-17T00:00:00Z,2096-03-17T00:00:00Z,yes,low,2022-01-26T00:00:00Z
407,00408A000000U5DtWAOV,acct_571,1570992898,trust,1641986,open,2021-02-21T00:00:00Z,2491-09-08T00:00:00Z,pending,medium,2023-09-18T00:00:00Z
408,00409A000000U5DtWAOV,acct_629,1628962667,trust,1757925,open,2021-04-04T00:00:00Z,2533-06-25T00:00:00Z,pending,medium,2023-11-21T00:00:00Z
409,00410A000000U5DtWAOV,acct_663,1662668141,trust,1825336,open,2021-04-29T00:00:00Z,2557-10-13T00:00:00Z,pending,medium,2023-12-28T00:00:00Z
410,00411A000000U5DtWAOV,acct_987,1986773160,custodial,2473546,open,2021-12-21T00:00:00Z,2791-06-19T00:00:00Z,restricted,high,2024-12-17T00:00:00Z
411,00412A000000U5DtWAOV,acct_597,1596138874,trust,1692278,open,2021-03-11T00:00:00Z,2509-10-26T00:00:00Z,pending,medium,2023-10-16T00:00:00Z
412,00413A000000U5DtWAOV,acct_688,1687634616,trust,1875269,open,2021-05-17T00:00:00Z,2575-10-14T00:00:00Z,pending,medium,2024-01-24T00:00:00Z
413,00414A000000U5DtWAOV,acct_713,1712764584,trust,1925529,open,2021-06-04T00:00:00Z,2593-11-26T00:00:00Z,pending,medium,2024-02-20T00:00:00Z
414,00415A000000U5DtWAOV,acct_634,1633703960,trust,1767408,open,2021-04-08T00:00:00Z,2536-11-25T00:00:00Z,pending,medium,2023-11-26T00:00:00Z
415,00416A000000U5DtWAOV,acct_915,1914458186,custodial,2328916,open,2021-10-30T00:00:00Z,2739-04-30T00:00:00Z,restricted,high,2024-09-28T00:00:00Z
416,00417A000000U5DtWAOV,acct_459,1458679317,joint,1417359,open,2020-12-01T00:00:00Z,2410-09-16T00:00:00Z,no,medium,2023-05-18T00:00:00Z
417,00418A000000U5DtWAOV,acct_119,1118209943,individual,736420,open,2020-03-27T00:00:00Z,2165-03-25T00:00:00Z,yes,low,2022-05-10T00:00:00Z
418,00419A000000U5DtWAOV,acct_73,1071935898,individual,643872,open,2020-02-23T00:00:00Z,2131-11-14T00:00:00Z,yes,low,2022-03-21T00:00:00Z
419,00420A000000U5DtWAOV,acct_382,1381151973,joint,1262304,open,2020-10-05T00:00:00Z,2354-10-24T00:00:00Z,no,medium,2023-02-22T00:00:00Z
420,00421A000000U5DtWAOV,acct_530,1529674498,trust,1559349,open,2021-01-22T00:00:00Z,2461-11-23T00:00:00Z,pending,medium,2023-08-04T00:00:00Z
421,00422A000000U5DtWAOV,acct_597,1596295938,trust,1692592,open,2021-03-11T00:00:00Z,2509-12-06T00:00:00Z,pending,medium,2023-10-16T00:00:00Z
422,00423A000000U5DtWAOV,acct_536,1535935892,trust,1571872,open,2021-01-26T00:00:00Z,2466-05-30T00:00:00Z,pending,medium,2023-08-11T00:00:00Z
423,00424A000000U5DtWAOV,acct_553,1552773286,trust,1605547,open,2021-02-08T00:00:00Z,2478-07-20T00:00:00Z,pending,medium,2023-08-29T00:00:00Z
424,00425A000000U5DtWAOV,acct_873,1873181585,custodial,2246363,open,2021-09-29T00:00:00Z,2709-07-26T00:00:00Z,restricted,high,2024-08-14T00:00:00Z
425,00426A000000U5DtWAOV,acct_517,1516356524,trust,1532713,open,2021-01-12T00:00:00Z,2452-04-17T00:00:00Z,pending,medium,2023-07-20T00:00:00Z
426,00427A000000U5DtWAOV,acct_911,1910715113,custodial,2321430,open,2021-10-27T00:00:00Z,2736-08-17T00:00:00Z,restricted,high,2024-09-24T00:00:00Z
427,00428A000000U5DtWAOV,acct_14,1013377257,individual,526755,open,2020-01-11T00:00:00Z,2089-08-24T00:00:00Z,yes,low,2022-01-16T00:00:00Z
428,00429A000000U5DtWAOV,acct_153,1152517138,individual,805034,open,2020-04-21T00:00:00Z,2189-12-19T00:00:00Z,yes,low,2022-06-17T00:00:00Z
429,00430A000000U5DtWAOV,acct_381,1380168676,joint,1260337,open,2020-10-05T00:00:00Z,2354-02-07T00:00:00Z,no,medium,2023-02-21T00:00:00Z
430,00431A000000U5DtWAOV,acct_738,1737610097,trust,1975220,open,2021-06-22T00:00:00Z,2611-10-27T00:00:00Z,pending,medium,2024-03-19T00:00:00Z
431,00432A000000U5DtWAOV,acct_307,1305892395,joint,1111785,open,2020-08-11T00:00:00Z,2300-07-20T00:00:00Z,no,medium,2022-12-02T00:00:00Z
432,00433A000000U5DtWAOV,acct_833,1833049868,trust,2166100,open,2021-08-31T00:00:00Z,2680-08-18T00:00:00Z,pending,high,2024-07-01T00:00:00Z
433,00434A000000U5DtWAOV,acct_961,1960482154,custodial,2420964,open,2021-12-02T00:00:00Z,2772-07-04T00:00:00Z,restricted,high,2024-11-18T00:00:00Z
434,00435A000000U5DtWAOV,acct_20,1019447657,individual,538895,open,2020-01-15T00:00:00Z,2094-01-08T00:00:00Z,yes,low,2022-01-22T00:00:00Z
435,00436A000000U5DtWAOV,acct_847,1846454041,custodial,2192908,open,2021-09-10T00:00:00Z,2690-04-17T00:00:00Z,restricted,high,2024-07-16T00:00:00Z
436,00437A000000U5DtWAOV,acct_519,1518159854,trust,1536320,open,2021-01-13T00:00:00Z,2453-08-05T00:00:00Z,pending,medium,2023-07-22T00:00:00Z
437,00438A000000U5DtWAOV,acct_294,1293317239,joint,1086634,open,2020-08-02T00:00:00Z,2291-06-26T00:00:00Z,no,medium,2022-11-18T00:00:00Z
438,00439A000000U5DtWAOV,acct_569,1568144618,trust,1636289,open,2021-02-19T00:00:00Z,2489-08-19T00:00:00Z,pending,medium,2023-09-15T00:00:00Z
439,00440A000000U5DtWAOV,acct_705,1704867368,trust,1909735,open,2021-05-30T00:00:00Z,2588-03-17T00:00:00Z,pending,medium,2024-02-12T00:00:00Z
440,00441A000000U5DtWAOV,acct_187,1185819678,joint,871639,open,2020-05-16T00:00:00Z,2213-12-24T00:00:00Z,no,low,2022-07-23T00:00:00Z
441,00442A000000U5DtWAOV,acct_693,1692242645,trust,1884485,open,2021-05-20T00:00:00Z,2579-02-08T00:00:00Z,pending,medium,2024-01-29T00:00:00Z
442,00443A000000U5DtWAOV,acct_253,1252097284,joint,1004195,open,2020-07-03T00:00:00Z,2261-10-06T00:00:00Z,no,medium,2022-10-04T00:00:00Z
443,00444A000000U5DtWAOV,acct_291,1290078318,joint,1080157,open,2020-07-31T00:00:00Z,2289-02-23T00:00:00Z,no,medium,2022-11-15T00:00:00Z
444,00445A000000U5DtWAOV,acct_925,1924742518,custodial,2349485,open,2021-11-06T00:00:00Z,2746-09-28T00:00:00Z,restricted,high,2024-10-10T00:00:00Z
445,00446A000000U5DtWAOV,acct_746,1745288951,trust,1990578,open,2021-06-28T00:00:00Z,2617-05-10T00:00:00Z,pending,medium,2024-03-27T00:00:00Z
446,00447A000000U5DtWAOV,acct_45,1044440277,individual,588881,open,2020-02-02T00:00:00Z,2112-01-17T00:00:00Z,yes,low,2022-02-19T00:00:00Z
447,00448A000000U5DtWAOV,acct_255,1253922812,joint,1007846,open,2020-07-04T00:00:00Z,2263-01-30T00:00:00Z,no,medium,2022-10-06T00:00:00Z
448,00449A000000U5DtWAOV,acct_839,1839066347,custodial,2178133,open,2021-09-05T00:00:00Z,2684-12-19T00:00:00Z,restricted,high,2024-07-08T00:00:00Z
449,00450A000000U5DtWAOV,acct_598,1597253687,trust,1694507,open,2021-03-12T00:00:00Z,2510-08-15T00:00:00Z,pending,medium,2023-10-17T00:00:00Z
450,00451A000000U5DtWAOV,acct_361,1360365712,joint,1220731,open,2020-09-20T00:00:00Z,2339-10-29T00:00:00Z,no,medium,2023-01-31T00:00:00Z
451,00452A000000U5DtWAOV,acct_851,1851177885,custodial,2202356,open,2021-09-13T00:00:00Z,2693-09-12T00:00:00Z,restricted,high,2024-07-21T00:00:00Z
452,00453A000000U5DtWAOV,acct_516,1515473659,trust,1530947,open,2021-01-11T00:00:00Z,2451-08-28T00:00:00Z,pending,medium,2023-07-19T00:00:00Z
453,00454A000000U5DtWAOV,acct_807,1807140550,trust,2114281,open,2021-08-12T00:00:00Z,2661-12-13T00:00:00Z,pending,high,2024-06-03T00:00:00Z
454,00455A000000U5DtWAOV,acct_420,1419763176,joint,1339526,open,2020-11-02T00:00:00Z,2382-08-26T00:00:00Z,no,medium,2023-04-06T00:00:00Z
455,00456A000000U5DtWAOV,acct_994,1994356292,custodial,2488713,open,2021-12-27T00:00:00Z,2796-12-06T00:00:00Z,restricted,high,2024-12-25T00:00:00Z
456,00457A000000U5DtWAOV,acct_111,1109917083,individual,719834,open,2020-03-21T00:00:00Z,2159-04-02T00:00:00Z,yes,low,2022-05-01T00:00:00Z
457,00458A000000U5DtWAOV,acct_520,1519264745,trust,1538529,open,2021-01-14T00:00:00Z,2454-05-23T00:00:00Z,pending,medium,2023-07-24T00:00:00Z
458,00459A000000U5DtWAOV,acct_435,1434273494,joint,1368547,open,2020-11-13T00:00:00Z,2393-02-10T00:00:00Z,no,medium,2023-04-22T00:00:00Z
459,00460A000000U5DtWAOV,acct_952,1951897805,custodial,2403796,open,2021-11-26T00:00:00Z,2766-04-27T00:00:00Z,restricted,high,2024-11-08T00:00:00Z
460,00461A000000U5DtWAOV,acct_232,1230996367,joint,961993,open,2020-06-18T00:00:00Z,2246-07-20T00:00:00Z,no,low,2022-09-11T00:00:00Z
461,00462A000000U5DtWAOV,acct_122,1121519039,individual,743038,open,2020-03-30T00:00:00Z,2167-08-14T00:00:00Z,yes,low,2022-05-14T00:00:00Z
462,00463A000000U5DtWAOV,acct_742,1741393115,trust,1982786,open,2021-06-25T00:00:00Z,2614-07-19T00:00:00Z,pending,medium,2024-03-23T00:00:00Z
463,00464A000000U5DtWAOV,acct_763,1762448627,trust,2024897,open,2021-07-11T00:00:00Z,2629-09-22T00:00:00Z,pending,high,2024-04-15T00:00:00Z
464,00465A000000U5DtWAOV,acct_639,1638640213,trust,1777280,open,2021-04-11T00:00:00Z,2540-06-17T00:00:00Z,pending,medium,2023-12-01T00:00:00Z
465,00466A000000U5DtWAOV,acct_529,1528410868,trust,1556822,open,2021-01-21T00:00:00Z,2460-12-25T00:00:00Z,pending,medium,2023-08-03T00:00:00Z
466,00467A000000U5DtWAOV,acct_74,1072919844,individual,645840,open,2020-02-23T00:00:00Z,2132-07-30T00:00:00Z,yes,low,2022-03-22T00:00:00Z
467,00468A000000U5DtWAOV,acct_971,1971075560,custodial,2442151,open,2021-12-10T00:00:00Z,2780-02-23T00:00:00Z,restricted,high,2024-11-29T00:00:00Z
468,00469A000000U5DtWAOV,acct_365,1364243381,joint,1228487,open,2020-09-23T00:00:00Z,2342-08-15T00:00:00Z,no,medium,2023-02-04T00:00:00Z
469,00470A000000U5DtWAOV,acct_109,1108409809,individual,716820,open,2020-03-20T00:00:00Z,2158-03-02T00:00:00Z,yes,low,2022-04-30T00:00:00Z
470,00471A000000U5DtWAOV,acct_360,1359638585,joint,1219277,open,2020-09-20T00:00:00Z,2339-04-21T00:00:00Z,no,medium,2023-01-30T00:00:00Z
471,00472A000000U5DtWAOV,acct_269,1268483909,joint,1036968,open,2020-07-15T00:00:00Z,2273-07-30T00:00:00Z,no,medium,2022-10-22T00:00:00Z
472,00473A000000U5DtWAOV,acct_390,1389181120,joint,1278362,open,2020-10-11T00:00:00Z,2360-08-08T00:00:00Z,no,medium,2023-03-03T00:00:00Z
473,00474A000000U5DtWAOV,acct_585,1584494525,trust,1668989,open,2021-03-03T00:00:00Z,2501-06-03T00:00:00Z,pending,medium,2023-10-03T00:00:00Z
474,00475A000000U5DtWAOV,acct_797,1796683379,trust,2093367,open,2021-08-05T00:00:00Z,2654-05-30T00:00:00Z,pending,high,2024-05-22T00:00:00Z
475,00476A000000U5DtWAOV,acct_180,1178789956,joint,857580,open,2020-05-11T00:00:00Z,2208-11-28T00:00:00Z,no,low,2022-07-16T00:00:00Z
476,00477A000000U5DtWAOV,acct_12,1011171795,individual,522344,open,2020-01-09T00:00:00Z,2088-01-21T00:00:00Z,yes,low,2022-01-13T00:00:00Z
